Mówi po francusku.[sound:30974272165458170213407137378760640375802105244239645164751.mp3]	She can speak French.
Gdzie Tom zamierza spać?[sound:45866352447441936602369876179020451230992499347962555533106.mp3]	Where's Tom going to sleep?
Tak rozprzestrzeniamy syfilis.[sound:35563954139801653583349316637464762936962322918112689413358.mp3]	This is how we spread the syphilis.
Jestem pewny.[sound:87197685725746360961467044344950412096779591960959533771041.mp3]	I am sure.
Skończmy tę dyskusję.[sound:12119468401965001594742225634291458884356346943398414197089.mp3]	Let's end this debate.
Po prostu wpuść Toma.[sound:14727063759557219208688531579443960830816040097299623395331.mp3]	Just let Tom in.
Próbowałem powstrzymać Toma.[sound:10554471085753222445585336992890775690976796252629469218124.mp3]	I tried to stop Tom.
Oglądając telewizję zasnąłem.[sound:8284101835980603005477645498616988109838412230865154401146.mp3]	Watching TV, I fell asleep.
Nie chcę jałmużny.[sound:45212186833859915420361647013981997826452064415146761955576.mp3]	I don't want charity.
Prawie zadzwoniłem do Toma.[sound:44871488735996207589456590595545859403265014146921912089652.mp3]	I almost called Tom.
To wypada w niedzielę.[sound:80270849196003586783785934431448023669772572365298163344608.mp3]	It falls on Sunday.
Płacisz.[sound:35871919620014455931919839147881856571681286106329426328810.mp3]	You're paying.
Ktoś przeciął linę.[sound:93916319249290886083147256272748811130403357494056936905092.mp3]	Someone cut the rope.
Ona go zatrudniła.[sound:90379810009803922849420742489928658921509492086504497270051.mp3]	She hired him.
Ostrożnie! Uważaj![sound:9670531924481658672539404918515869965901920467145628704564.mp3]	Careful! Watch out!
Upiekła mi ciasto.[sound:62744777468721846316471850294440396308711332523625045939480.mp3]	She baked me a cake.
Mary wygląda oszałamiająco.[sound:41396643167668066666953269282938219405802130956719017698924.mp3]	Mary looks stunning.
Potrzebuję nowych skarpetek.[sound:39617003138672384520698175389887131605149851768156275636825.mp3]	I need new socks.
Ken umie pływać, nieprawdaż?[sound:30156576858188803581116791955304361726789439944291571065463.mp3]	Ken can swim, can't he?
Zostań tam.[sound:19893308341407746280338165030662507858597080622504499815707.mp3]	Stay there.
Paul właśnie dzwonił.[sound:79444719835810027272183620468073316818539178026621173629211.mp3]	Paul telephoned just now.
Rozmawiasz ze swoimi roślinami?[sound:75115702138982989550031396123205905983302527890903278658911.mp3]	Do you talk to your plants?
Nie rozumiem tego słowa.[sound:17453568923958981635424962219710133665491167579278186026794.mp3]	I don't understand this word.
On nie ma pracy.[sound:45246929159429484437050996674276867393941072772764986585561.mp3]	He doesn't have a job.
Zazdroszczę Ci twojego sukcesu.[sound:64956346094130140855446663415097891927262619105875640560805.mp3]	I envy you your success.
On teraz uczy się.[sound:27616993725980139566396469767266439492499227627039430746144.mp3]	He's now studying.
Tomek, proszę, usiądź.[sound:87819123540529028031978915926207845143257655292588046441057.mp3]	Please have a seat, Tom.
Tom dzierga.[sound:84921600589045802003246954892119951591350456346503096404044.mp3]	Tom knits.
Kolczyki są bardzo ładne.[sound:91721497887077683554301688911180562584882446582080624054750.mp3]	The earrings are very pretty.
Jesteś zdesperowany.[sound:98008819914267816718567843063207862604604355661035209993091.mp3]	You're desperate.
Po śniadaniu wyszliśmy pospacerować.[sound:71347331714150382485685435388024926081846935488218775184576.mp3]	We went out for a walk after breakfast.
To jest świetny pomysł![sound:44743003479022541900250542734093310093377415002387733585876.mp3]	That is an excellent idea!
Drzwi są nadal otwarte.[sound:71230676118709553654992482080461970544622679868040718893280.mp3]	The door is still open.
Nie możemy niczego obiecać.[sound:59017905622681262096703535338007520046521495668793404560039.mp3]	We can't promise anything.
Nie zabijaj mnie.[sound:41710913423202307325167752296419599866357755699872234207762.mp3]	Don't kill me.
Czy umiesz prowadzić księgowość?[sound:14375225221876461242363810372024573891193877175027218085237.mp3]	Can you do bookkeeping?
Pójdę już do domu.[sound:46529566373609170376549623076010170810475505288425259538754.mp3]	I'm going to head home.
Nikt się nie dowie.[sound:96829562102982987476490153758028924110537268338622568997347.mp3]	No one will know.
Jesteś nierealny.[sound:9222621841953185360671034871434896738218009505225399037743.mp3]	You're unreal.
Która jest lepsza?[sound:53784387956524568082610756647060743005914946213798260164797.mp3]	Which one is better?
Nie znam drogi.[sound:5973704404734044447485544723869829057782442383975841093652.mp3]	I don't know the way.
Nie umieraj![sound:79218434520380634806950990756252355810853006174052238733509.mp3]	Don't die.
Zwykle wstaję o ósmej.[sound:43913829906259084005759216981536136666357460523839397619764.mp3]	I usually get up at eight.
Błąd został zrobiony.[sound:1667620323196473260304520990271119038548286851575363017513.mp3]	An error was made.
Przygotowałam dla was śniadanie.[sound:53487929623572723821934514674201709839662125280694246802824.mp3]	I prepared breakfast for you.
To jest turecka tradycja.[sound:79488796836130621846095215714245821907948121450424488682005.mp3]	This is a Turkish tradition.
Lubię głośną muzykę.[sound:45678936094692364666372241225259325544482149454144312358747.mp3]	I like loud music.
Mam siostrę bliźniaczkę.[sound:70261686912524761679104617696825783955274275555277999087101.mp3]	I have a twin sister.
Ciekawie się go słucha.[sound:65263033828938013838061239518207932741283444636035478219767.mp3]	It is very interesting to listen to him.
Zerwałem dla niej stokrotkę.[sound:99679803830430629061319216089800787794682039654381045525909.mp3]	I plucked a daisy for her.
To jest na górze.[sound:30051508854300604466157500342685006459709002719369958426238.mp3]	It's upstairs.
Mój tata właśnie dzwonił.[sound:92152198307061273826161809946297677005512011529773169055848.mp3]	My dad just called.
Stał się sławny.[sound:14660709532883235521443469519920864861784712277247175044459.mp3]	He became famous.
Porozmawiajmy na Skypie.[sound:45204048822210870041665735365093949746679285978103225388743.mp3]	Let's talk on Skype.
On napisał raport.[sound:19165745061597645133810634484192938983921657371032496598230.mp3]	He wrote the report.
Zaoferowaliśmy pomoc.[sound:69265844614396994508045228528296421160131571140978370587503.mp3]	We offered to help.
Skorzystajmy z długiego weekendu.[sound:99926201672942434045832645756866283123087440054328614697826.mp3]	Let's take advantage of the long weekend.
Umyli uszy.[sound:99299776697656601246827755470659496832708158381358081948632.mp3]	They washed their ears.
Chcesz, żebym sobie poszedł?[sound:7943967010286906420873220984075871507793299977348534963.mp3]	Do you want me to leave?
To on zaczął.[sound:82893290007860117973697663727246855578450570919106485113093.mp3]	He started it.
Chcesz w to zagrać?[sound:38770093742756254854094466505071223288986123049060012125511.mp3]	Do you want to play it?
Jak to jest możliwe?[sound:6283976017213145152510754412125956777057243230280789299057.mp3]	How is it possible?
Pospiesznie wskoczył do samochodu.[sound:48104648743859763400205133932801149762364368455611983953812.mp3]	He got into his car in a hurry.
On wciąż stoi.[sound:339501544989976368457864812898615216246757157956735436461.mp3]	He is still standing.
Nie znoszę poniedziałków.[sound:48996494015557405365295228791209270596080920990144392455185.mp3]	I can't stand Mondays.
Słodycze leżą na stole.[sound:14165021390009500291500473141179781440089843617456893302069.mp3]	The sweets are on the table.
Już dałem Tomowi prezent.[sound:35700674156969471465581434622806811705600837454975994218006.mp3]	I've already given Tom a present.
Oni nie są źli.[sound:28249382190706260707090572986617334971368106911730573438444.mp3]	They're not bad.
Już przeczytałem tę powieść.[sound:29881155622604388487233112880651035780685723661828505546935.mp3]	I've already read that novel.
Dałem Tomowi wolne popołudnie.[sound:3492133869103953666170906510149077781957546771175826039234.mp3]	I gave Tom the afternoon off.
Tom dość często przesadza.[sound:56179055590639688427501735192000265680315799259020214613331.mp3]	Tom quite often exaggerates.
Co jeszcze mogłem zrobić?[sound:82478262695878750736231890673223656401659838087951049151067.mp3]	What else could I do?
To była świetna impreza.[sound:9306047230236114196277204064814189105192913234782743900966.mp3]	That was a great party.
To nie będzie tanie.[sound:47886871154384560561636005403038137377988533849201329995679.mp3]	It's not going to be cheap.
Jesteśmy w Paryżu.[sound:87251815532509888532342798886801593800791425986642447242324.mp3]	We are in Paris.
Przedawkował kokainę.[sound:83152528755888569667706225560852844317487508029181019495161.mp3]	He OD'd on cocaine.
Chcę nowy nóż.[sound:19363604742780476804285014006195557119183486439225672426648.mp3]	I want a new knife.
Przyspieszył.[sound:31649854848864000774292361366811005207151628932716537649316.mp3]	He accelerated.
Kiedy możemy jeść?[sound:78235055082046550269213708867090163564985957643735304232266.mp3]	When can we eat?
Jaka jest pogoda?[sound:56168104951033749081884077250353496205387501542392008108853.mp3]	How is the weather?
Chcesz się przejechać?[sound:64277471897950698710645110220008781973393586772244100232023.mp3]	Do you want a ride?
Tom pracuje.[sound:94099364880979527003471971774976307333392500996882413050051.mp3]	Tom works.
Kupiłem stół do salonu.[sound:21182704497410946897855822826825362784725698891655911684312.mp3]	I bought a table for the living room.
Zostawiłem otwarte okno.[sound:23366049598803099845724877050047052746621951766106257023799.mp3]	I left the window open.
Lubisz białą czekoladę?[sound:157692939968504188404266951177608709458504592225219499598.mp3]	Do you like white chocolate?
Muszę zapłacić czynsz.[sound:87346670904137883764397281285937236275582730241240319420996.mp3]	I need to pay my rent.
Interesuję się filmami.[sound:85172702945542576645024416370561482885968752915972934567818.mp3]	I am interested in movies.
Nic nie ma znaczenia.[sound:36079711177191698777391436563445873432740865904190769383324.mp3]	Nothing really matters.
Ona ma poczucie humoru.[sound:58478602446344612822611500949860975965396464416999118775355.mp3]	She has a sense of humor.
Postanowił jechać do Francji.[sound:90842776309818422027931454652271084468519249614410741114040.mp3]	He decided to go to France.
Kiedy zaczyna się film?[sound:83715105736576088262088901553065470122254329396246961113778.mp3]	When does the movie start?
Nie możesz narzekać.[sound:92349937657097898458561899464884592194168861761304723735252.mp3]	You can't complain.
Tom najpierw odmówił.[sound:70774276552230530982920240186643780591367918975333248364504.mp3]	Tom refused at first.
Nie ma problemu.[sound:4685303304487900621845576957771412334668723019161108509113.mp3]	No problem.
Powinieneś napisać książkę![sound:1802575347360839963849465010418364522035271742942565111132.mp3]	You should write a book!
Szkoła wygląda jak więzienie.[sound:72214510234230727715020412202993447034973978514264912404077.mp3]	The school looks like a prison.
Takie historie zachwycają mnie.[sound:60982999586868229408239266326481942784291001636247097748442.mp3]	Stories like that fascinate me.
Też to zauważyłam.[sound:97018014453187614541217840920334612051403657094786576450858.mp3]	I have noticed this too.
On jest dobry.[sound:3082022943696635779711817079853975093845729570715581145004.mp3]	He is good.
Pokażę ci mój album.[sound:95174084863825246761836534527166518576362924504215816612073.mp3]	I'll show my album to you.
Jeszcze jemy.[sound:94033952566697931867560785337559853607769011780091781324611.mp3]	We're still eating.
Przeróbmy to jeszcze raz.[sound:92665748626069486499790089456746477101609947139254742444678.mp3]	Let's go over it again.
Zrozumiem.[sound:21952666448502084269359075629669855739807155836311259527861.mp3]	I will understand.
Tom będzie bardzo zły.[sound:78990064676438008251190582959458371642484517743056322629415.mp3]	Tom is going to be very angry.
Cieszę się, że przyszedłeś.[sound:19089955650103067278622522424395458553432569870352497155364.mp3]	I'm glad you came.
Jestem trochę zazdrosny.[sound:47518236356838011552454699702493808843281539641729219261037.mp3]	I'm a little jealous.
Drzewo jest zielone.[sound:29394061857680913947438098385078121553529188100472768781123.mp3]	The tree is green.
Tom płakał.[sound:34576716743063155092165758063004002955460053811203458039928.mp3]	Tom was crying.
